30	0.477263587704	0.2686954571	4.61197304726
29	0.477041720012	0.270208785998	4.09342694283
28	0.478234863248	0.266836739027	4.30235719681
27	0.476956422499	0.267537832853	3.53195476532
26	0.47724916896	0.263562022719	3.54339408875
25	0.475106888309	0.275039858262	3.8177587986
24	0.438059418872	0.149241731956	3.99908995628
23	0.438492476029	0.161467114568	4.11653208733
22	0.440859434752	0.227192003434	3.146682024
21	0.441184940195	0.159063133642	3.27760601044
20	0.440862953187	0.158599718004	7.68363690376
19	0.440399670994	0.157365635925	8.47091293335
18	0.440904357521	0.158609946053	6.46219205856
17	0.44106495171	0.158516444107	5.52220201492
16	0.439952479932	0.158847105112	5.29320287704
15	0.440351625791	0.236682520409	5.6175301075
14	0.439154040488	0.157011655406	4.68247890472
13	0.438524598979	0.229963937994	4.30044794083
12	0.438782794207	0.230536242898	3.87805294991
11	0.435631152227	0.151245817116	3.57987093925
10	0.435128933037	0.180039507055	3.40925097466
9	0.435123033583	0.14189175126	3.22377490997
8	0.433886300776	0.13737760711	3.75463318825
7	0.434988489836	0.141897124644	2.94133996964
6	0.435387743939	0.161445630134	2.92593598366
5	0.435634892585	0.166603150598	2.74828290939
4	0.435567568461	0.226944648002	2.6630730629
3	0.421281616999	0.239529411372	3.65893507004
2	0.402757343308	0.193071142446	3.6773481369
1	0.403218445233	0.172273873887	5.13890194893
