30	0.420510459272	-0.107291163649	36.8098130226
29	0.431155795614	-0.0567716024465	39.3338630199
28	0.427107966024	-0.0633539581714	34.0372228622
27	0.43375844107	-0.0132126418568	19.4686481953
26	0.441729783794	-0.0282761562517	18.1486811638
25	0.444711825557	0.0173371576162	20.5759398937
24	0.451875489274	0.0135142135048	17.7780950069
23	0.449347298427	0.052514518613	13.5903601646
22	0.451131075921	0.0458714219316	13.1385929585
21	0.453769638088	0.0376358159864	11.3726520538
20	0.453240595769	0.04904982732	13.6407749653
19	0.460071247181	0.0556419506533	15.1020941734
18	0.451301254594	0.0305421071923	14.566617012
17	0.454825730983	0.0412649746039	14.9746909142
16	0.432244925915	0.0490267061397	12.2767159939
15	0.433855235851	0.0744470020959	10.2011580467
14	0.455251050795	0.0815266623814	10.1238291264
13	0.471736412935	0.0698506826593	8.24451994896
12	0.484748386227	0.0860615284974	8.87283301353
11	0.507148131396	0.122254193848	8.33352780342
10	0.529968239175	0.160879293988	6.82835888863
9	0.52521630608	0.172730394787	6.7485909462
8	0.559491014457	0.182857592136	7.78288698196
7	0.557537043756	0.168369541894	5.34916901588
6	0.511031845323	0.108096833823	5.3270008564
5	0.50174966241	0.077133895147	4.85564780235
4	0.511723561475	0.028278712053	4.46783709526
3	0.47679557047	0.0541641792413	3.65581202507
2	0.477319721475	0.0735177357088	3.49865007401
1	0.265478522981	-0.0871157458369	2.35822510719
