30	0.459748142098	0.788553365021	1445.13667417
29	0.541354043747	0.7710559872	1389.485147
28	0.513046029053	0.768925089314	1178.67212582
27	0.525303960705	0.753652796509	1269.39559507
26	0.548608274884	0.806178984744	1053.11433411
25	0.55717539576	0.787459739224	1014.56353116
24	0.565305365211	0.822832637659	924.824253798
23	0.564952807235	0.807199383395	860.124588966
22	0.574115108369	0.811703096863	794.135528088
21	0.598973091038	0.789252280159	754.203527927
20	0.600097708807	0.856139405503	727.852426052
19	0.586300245844	0.814736412216	695.826901197
18	0.638919346502	0.847334731031	649.699932098
17	0.584843956327	0.851225882215	603.576682091
16	0.608914478976	0.815760212034	549.116177797
15	0.603697775098	0.858665308565	510.816146851
14	0.59242611589	0.842451334348	481.191552877
13	0.542999171883	0.819754121129	446.441047907
12	0.530088264404	0.840143153999	425.354007959
11	0.533424262724	0.829567567139	388.074028015
10	0.555331680671	0.847065682756	370.912652016
9	0.536274239954	0.858461529825	335.54607296
8	0.501521054217	0.785667072971	302.834990025
7	0.525171935668	0.780874790631	266.54340601
6	0.494481059125	0.776307469354	244.144582033
5	0.523468851557	0.800502472321	224.646312952
4	0.352004932576	0.582448369401	202.941328049
3	0.355826283537	0.578369677103	165.968254089
2	0.194047099343	0.549764327558	148.947687864
1	0.194047099343	0.549724234272	113.894239902
