30	0.420592855375	-0.107351161166	19.6035530567
29	0.426731798501	-0.0675978396474	18.9152491093
28	0.429387943737	-0.0123842618354	22.6368649006
27	0.433225757934	-0.00689870878943	19.2211430073
26	0.423640741921	-0.0656452415844	20.0932440758
25	0.434546724588	-0.0347358117659	17.8826870918
24	0.443095499103	-0.0132355362688	18.5650379658
23	0.455677724968	-0.0184454466923	15.9864199162
22	0.465349990934	0.0221130330137	13.5480668545
21	0.463596568398	0.0345322220248	13.9135599136
20	0.47126971929	0.0337651188921	16.859910965
19	0.475347284353	0.0372405472631	15.6132249832
18	0.476640987974	0.0893556747442	15.0542149544
17	0.475477987863	0.0511619000981	13.3973870277
16	0.47519426215	0.0615825205137	12.5182490349
15	0.475040765397	0.069148796685	10.7188949585
14	0.471549229662	0.0758789601864	11.2693710327
13	0.463998838181	0.0503416279521	8.64108896255
12	0.473033974357	0.0684715479981	9.9265730381
11	0.472633217587	0.0372541377435	8.36457920074
10	0.459060542582	-0.00514684381866	8.38161301613
9	0.459234409726	-0.0133653196359	7.55831408501
8	0.464334595335	-0.00760285545659	7.99296784401
7	0.441795492186	0.00396159842701	5.88044714928
6	0.456194578299	0.0401362453635	4.75494122505
5	0.48596221547	0.0629650580562	6.131057024
4	0.497278058614	0.0459066761053	4.93184900284
3	0.508657396849	0.0275232786718	6.95027208328
2	0.477319721475	0.0735177357088	3.45058488846
1	0.265478522981	-0.0871157458369	2.77200198174
